frame,track_id,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence
1314,823,641.86066,221.88934,604.180908203125,182.90127563476562,679.5404052734375,260.8774108886719,0.628425657749176
1314,825,535.4734,167.78041,497.0498046875,129.66055297851562,573.89697265625,205.9002685546875,0.8730356097221375
1314,828,719.0506,512.3882,682.6486206054688,473.38067626953125,755.4525756835938,551.3956298828125,0.8611207604408264
1315,825,534.0666,173.42651,494.7825622558594,135.22109985351562,573.3506469726562,211.63194274902344,0.8255244493484497
1315,828,713.394,476.21384,675.191162109375,438.45745849609375,751.5968017578125,513.97021484375,0.5471338033676147
1316,825,536.2029,181.25894,497.2933654785156,143.1985626220703,575.1123657226562,219.3193359375,0.8244272470474243
1316,828,704.79065,442.92627,669.2424926757812,404.22064208984375,740.3387451171875,481.63189697265625,0.6678602695465088
1317,825,539.3242,193.05963,500.940673828125,154.7613983154297,577.7078247070312,231.3578643798828,0.8212642073631287
1318,814,549.94653,219.82559,510.4226379394531,180.28155517578125,589.470458984375,259.36962890625,0.8170257210731506
1318,828,695.4017,380.3088,656.83056640625,339.94073486328125,733.9727783203125,420.6768798828125,0.335665225982666
1319,814,552.5923,237.77338,513.0575561523438,197.54783630371094,592.1270141601562,277.9989013671875,0.6842836737632751
1319,828,691.563,353.36823,653.0396728515625,315.3793029785156,730.0863037109375,391.357177734375,0.7127108573913574
1322,828,674.45764,303.3797,639.6184692382812,260.7500305175781,709.296875,346.0093688964844,0.7541700601577759
1323,828,667.35583,288.884,630.37841796875,246.9232940673828,704.3333129882812,330.8447265625,0.6973980069160461
1324,828,662.0449,277.5896,624.8132934570312,237.4947509765625,699.2765502929688,317.6844482421875,0.8383287787437439
1325,828,657.8633,273.60358,620.924072265625,234.07647705078125,694.8025512695312,313.1307067871094,0.8894781470298767
1326,828,652.62646,272.4331,616.4656982421875,232.5238037109375,688.7871704101562,312.3424377441406,0.8179170489311218
1327,828,649.5225,271.64273,611.7766723632812,230.7509765625,687.2683715820312,312.53448486328125,0.7662978768348694
1330,840,762.5242,208.60782,720.5978393554688,168.54812622070312,804.450439453125,248.66751098632812,0.7594349384307861
1331,840,761.4397,225.28885,719.7651977539062,184.8743133544922,803.1142578125,265.7033996582031,0.7061110138893127
1332,840,760.00757,247.73752,717.7080688476562,206.3217010498047,802.3070678710938,289.1533508300781,0.8026291728019714
1333,840,756.3381,275.08502,715.4822387695312,234.56996154785156,797.1939086914062,315.6000671386719,0.7775004506111145
1333,844,629.85,350.69922,590.3142700195312,311.701171875,669.3856811523438,389.6972961425781,0.850347638130188
1334,840,751.96564,306.59796,713.6336669921875,266.47650146484375,790.297607421875,346.71942138671875,0.7234916687011719
1334,844,631.9382,327.41843,593.0230712890625,288.38140869140625,670.853271484375,366.4554443359375,0.8573219180107117
1335,840,745.5934,341.76276,706.5830688476562,300.4677429199219,784.6036376953125,383.05780029296875,0.5308125615119934
1335,844,634.3679,302.17044,596.5759887695312,263.59033203125,672.1598510742188,340.75054931640625,0.8260682225227356
1336,840,742.9171,373.38983,704.9755249023438,333.6156005859375,780.8587646484375,413.1640930175781,0.5514170527458191
1336,844,637.78,281.5817,599.6863403320312,242.51861572265625,675.8737182617188,320.644775390625,0.8802407383918762
1337,844,640.8385,264.23254,602.570068359375,224.92788696289062,679.1069946289062,303.53717041015625,0.887853741645813
1337,845,556.18677,179.34592,516.7933349609375,141.10226440429688,595.5802612304688,217.58958435058594,0.696542501449585
1338,844,644.61255,251.30638,606.7648315429688,213.15887451171875,682.460205078125,289.4538879394531,0.7997856736183167
1338,845,548.64056,177.02512,508.5565185546875,138.6900634765625,588.724609375,215.36016845703125,0.7653712034225464
1339,844,648.2261,242.57,610.242919921875,204.70350646972656,686.2091674804688,280.4364929199219,0.7889342904090881
1339,845,541.70544,175.26224,501.1325378417969,137.11448669433594,582.2783813476562,213.4099884033203,0.8289550542831421
1340,844,651.8114,235.09917,613.8798217773438,197.00985717773438,689.742919921875,273.1884765625,0.7810905575752258
1340,845,535.92957,176.17859,495.743408203125,137.751708984375,576.1156616210938,214.60545349121094,0.860714316368103
1340,847,728.8645,545.6299,693.3283081054688,507.10430908203125,764.4006958007812,584.155517578125,0.8219936490058899
1341,845,534.31775,180.58614,494.1097717285156,141.86334228515625,574.5257568359375,219.30892944335938,0.8762558102607727
1341,840,721.428,515.8475,687.967529296875,479.3089599609375,754.888427734375,552.385986328125,0.8360421657562256
1342,845,534.33966,187.16647,494.5483093261719,148.32496643066406,574.1309814453125,226.0079803466797,0.8833054900169373
1343,845,536.3283,198.47728,497.3785705566406,159.5900421142578,575.2780151367188,237.36451721191406,0.8181658387184143
1344,845,539.9259,211.94,502.13812255859375,172.8599395751953,577.7137451171875,251.0200653076172,0.8215351104736328
1345,845,545.37885,235.799,507.22113037109375,198.45477294921875,583.5365600585938,273.1432189941406,0.7820538282394409
1346,845,552.5717,261.71997,515.0231323242188,223.85137939453125,590.1203002929688,299.5885314941406,0.8116773962974548
1346,853,692.4497,363.46942,653.2274780273438,323.7411804199219,731.6719360351562,403.1976623535156,0.6384026408195496
1347,845,557.90735,285.01694,520.5664672851562,240.85475158691406,595.248291015625,329.1791076660156,0.6674942374229431
1347,853,686.02,343.2211,646.462158203125,303.2473449707031,725.5779418945312,383.1948547363281,0.7324902415275574
1348,845,565.09644,321.11438,527.4735717773438,281.79132080078125,602.71923828125,360.43743896484375,0.7275108098983765
1348,853,678.9294,319.97058,641.1324462890625,282.5146179199219,716.726318359375,357.4265441894531,0.8538244366645813
1349,845,572.11914,361.24457,534.6987915039062,323.7381896972656,609.5394287109375,398.75091552734375,0.8739678263664246
1349,853,674.9253,303.27487,639.59228515625,265.196044921875,710.2582397460938,341.35369873046875,0.865556538105011
1350,845,579.328,400.1156,541.3352661132812,359.71405029296875,617.32080078125,440.51715087890625,0.8344128727912903
1350,853,667.3513,290.2911,631.0421752929688,252.34007263183594,703.660400390625,328.24212646484375,0.7790529131889343
1351,845,585.6747,443.19168,547.5712890625,401.6824951171875,623.7781372070312,484.70086669921875,0.8319475054740906
1351,853,660.4674,281.24014,622.9044799804688,243.7340850830078,698.0302734375,318.7462158203125,0.8761117458343506
1352,845,591.9641,491.09186,556.462158203125,450.0458679199219,627.4661254882812,532.1378784179688,0.6698384284973145
1352,853,655.6665,276.5949,618.7772216796875,238.69053649902344,692.5558471679688,314.499267578125,0.8109662532806396
1353,845,598.34894,543.6012,559.9273681640625,501.48028564453125,636.7705078125,585.7220458984375,0.796027660369873
1353,853,648.5637,274.19775,611.0416259765625,234.4263916015625,686.0858154296875,313.9690856933594,0.6098607778549194
1354,845,603.07837,543.9335,565.0737915039062,497.9100036621094,641.0829467773438,589.9569091796875,0.8275055885314941
1354,853,645.10364,271.24908,607.7703247070312,227.8331756591797,682.4369506835938,314.6650085449219,0.5898754596710205
1355,853,639.7827,259.92566,601.0770263671875,220.3660430908203,678.4884033203125,299.4852600097656,0.7035263180732727
1357,853,622.53906,237.7049,584.9185791015625,201.6724395751953,660.1595458984375,273.73736572265625,0.2787911891937256
1360,862,616.2102,329.8717,577.8856811523438,294.0664978027344,654.5347900390625,365.6768798828125,0.8182166218757629
1360,863,752.59314,296.2489,713.9223022460938,251.4143829345703,791.263916015625,341.0834045410156,0.7303864359855652
1361,862,616.7877,309.4127,578.0477294921875,273.2276916503906,655.5277099609375,345.5976867675781,0.8738991022109985
1361,863,749.4215,319.45374,709.093505859375,275.6689758300781,789.74951171875,363.2384948730469,0.6609830856323242
1362,862,620.34735,285.33682,581.153564453125,246.04116821289062,659.5411376953125,324.6324768066406,0.8782409429550171
1362,853,569.78394,183.68365,531.34716796875,145.97698974609375,608.220703125,221.3903350830078,0.7627516388893127
1363,862,623.0526,267.4328,584.3845825195312,228.24493408203125,661.720703125,306.6206970214844,0.696915328502655
1363,853,560.1896,174.48492,522.4761962890625,136.50003051757812,597.9028930664062,212.4698028564453,0.7217197418212891
1364,862,626.264,252.3956,587.4130859375,212.3663787841797,665.1148681640625,292.4248046875,0.6943331360816956
1364,853,551.75854,168.17421,513.3455810546875,130.11268615722656,590.1715087890625,206.23573303222656,0.8058919310569763
1365,862,629.6249,243.60782,590.5419921875,203.96083068847656,668.7078247070312,283.2547912597656,0.7822651863098145
1365,853,545.7084,164.91486,507.9232177734375,126.77079010009766,583.4934692382812,203.0589141845703,0.8192699551582336
1365,847,743.22107,504.0162,705.473388671875,464.02337646484375,780.96875,544.009033203125,0.8620350360870361
1366,862,632.58484,236.34872,593.59033203125,196.58213806152344,671.5794067382812,276.1153259277344,0.8590025901794434
1366,853,539.06836,163.25485,499.7481689453125,124.93849182128906,578.3884887695312,201.57122802734375,0.7836283445358276
1367,862,635.2909,231.90814,595.898681640625,192.81448364257812,674.68310546875,271.0018005371094,0.5266832113265991
1367,853,534.5174,164.24905,494.3701171875,126.19847869873047,574.6646728515625,202.2996368408203,0.8213363289833069
1367,847,737.7975,522.7121,699.341796875,487.52691650390625,776.2532348632812,557.8972778320312,0.8036669492721558
1368,853,532.4237,167.65022,491.882568359375,129.98818969726562,572.96484375,205.312255859375,0.8687065243721008
1369,853,533.44336,174.85373,492.7182922363281,136.66864013671875,574.1683959960938,213.038818359375,0.684755802154541
1370,853,537.0181,184.31668,496.8879089355469,145.91709899902344,577.1483154296875,222.7162628173828,0.8322060108184814
1371,853,542.6311,200.879,504.2659912109375,161.71922302246094,580.9962768554688,240.03875732421875,0.8558413982391357
1372,853,547.746,222.37276,509.0651550292969,183.50521850585938,586.4267578125,261.24029541015625,0.8765089511871338
1373,853,554.76544,245.19113,516.8527221679688,205.05970764160156,592.6781616210938,285.3225402832031,0.8931949138641357
1375,870,572.97644,310.75537,534.516357421875,267.9761962890625,611.4365234375,353.5345764160156,0.7048656344413757
1376,872,685.25354,293.00372,647.1697387695312,254.2899932861328,723.3372802734375,331.71746826171875,0.5698065757751465
1377,872,680.31885,283.22748,641.9541625976562,243.9309539794922,718.68359375,322.5240173339844,0.8959579467773438
1378,872,675.67444,276.92993,637.110107421875,238.79641723632812,714.2387084960938,315.06341552734375,0.44777175784111023
1380,878,737.0337,162.28516,698.4011840820312,121.80754852294922,775.6661376953125,202.7627716064453,0.5636574029922485
1380,872,667.17334,275.61127,629.2727661132812,234.6394500732422,705.0739135742188,316.5830993652344,0.5571571588516235
1381,878,744.1036,167.0658,705.2883911132812,127.0054931640625,782.9187622070312,207.12611389160156,0.840508759021759
1381,879,616.3447,545.8832,578.8314819335938,510.1481628417969,653.85791015625,581.6181640625,0.6950584650039673
1381,872,664.136,273.6502,625.9844970703125,230.5189971923828,702.2874755859375,316.78143310546875,0.6914640069007874
1382,878,748.8706,174.50027,709.29736328125,133.88766479492188,788.4439086914062,215.11289978027344,0.7748154997825623
1383,878,753.0538,184.45856,714.401123046875,144.50762939453125,791.7064208984375,224.4094696044922,0.6766090989112854
1383,872,648.85864,252.53575,611.2008666992188,211.81234741210938,686.5164184570312,293.2591552734375,0.6373762488365173
1384,878,759.0242,199.55238,718.13232421875,159.51707458496094,799.9159545898438,239.5876922607422,0.3746265470981598
1386,883,630.6134,364.14963,591.7948608398438,325.6827392578125,669.431884765625,402.61651611328125,0.7790673971176147
1387,883,632.182,337.512,593.919677734375,298.6006774902344,670.4443359375,376.4233093261719,0.8412696123123169
1388,883,633.93964,308.44904,596.2985229492188,269.6968994140625,671.5807495117188,347.2011413574219,0.6783537864685059
1389,883,638.103,285.15393,600.90185546875,247.18898010253906,675.30419921875,323.1188659667969,0.8807398676872253
1390,883,642.2593,265.52954,604.7265625,227.20523071289062,679.7919311523438,303.8538513183594,0.8972616791725159
1390,886,568.1763,177.22502,530.5801391601562,139.66036987304688,605.7723999023438,214.7896728515625,0.7689440846443176
1391,883,646.3114,251.00659,608.5231323242188,213.2886505126953,684.0996704101562,288.72454833984375,0.8846306800842285
1391,886,558.1564,172.21141,520.4071044921875,133.9602508544922,595.9055786132812,210.4625701904297,0.7116795182228088
1392,883,650.54443,240.00415,612.7889404296875,202.9061279296875,688.2998657226562,277.1021728515625,0.8374587297439575
1392,886,550.17993,169.00668,512.1315307617188,130.56033325195312,588.228271484375,207.45301818847656,0.791067361831665
1393,883,654.77185,233.48361,616.3663330078125,195.89108276367188,693.1773071289062,271.0761413574219,0.5600115060806274
1393,886,541.8189,167.7818,501.77203369140625,129.19027709960938,581.8657836914062,206.37332153320312,0.8437720537185669
1393,847,742.1835,508.7303,703.9974365234375,473.2372741699219,780.3695068359375,544.2232666015625,0.5687445998191833
1394,883,661.657,227.9654,627.6141357421875,189.46730041503906,695.6997680664062,266.4634704589844,0.7853758931159973
1394,886,536.75635,168.23254,496.1236267089844,129.7359619140625,577.3890991210938,206.72914123535156,0.7914654612541199
1394,847,741.52563,540.37335,702.3850708007812,501.2219543457031,780.666259765625,579.5247192382812,0.8879246711730957
1395,883,666.75073,224.77948,632.2130737304688,186.67369079589844,701.2884521484375,262.8852844238281,0.6046897768974304
1395,886,534.48083,171.16948,493.5234375,132.4521484375,575.438232421875,209.88681030273438,0.6665130257606506
1395,847,735.14185,530.4792,696.8411254882812,492.5298767089844,773.4425659179688,568.4285278320312,0.7454707622528076
1396,883,669.6702,220.8895,634.1735229492188,183.90980529785156,705.1669311523438,257.86920166015625,0.5887156128883362
1396,886,533.1853,178.02917,492.06634521484375,139.15663146972656,574.30419921875,216.90171813964844,0.5739272236824036
1397,883,675.137,217.48714,638.2086791992188,177.35198974609375,712.0653686523438,257.6222839355469,0.6017559766769409
1397,886,535.4265,188.57782,495.0851745605469,150.32247924804688,575.7678833007812,226.83314514160156,0.8642239570617676
1398,886,539.53,202.05322,500.3515930175781,163.8848114013672,578.70849609375,240.22161865234375,0.8839352130889893
1399,886,545.40515,222.76324,506.77545166015625,185.0502166748047,584.0348510742188,260.4762878417969,0.8720900416374207
1400,886,552.3618,248.24112,514.6343994140625,209.93716430664062,590.0891723632812,286.5450744628906,0.8898081183433533
1401,870,563.5587,285.75873,526.3854370117188,245.47508239746094,600.7319946289062,326.0423583984375,0.8229508399963379
1402,870,568.9238,314.8756,531.2474365234375,275.52691650390625,606.6002807617188,354.22430419921875,0.8887114524841309
1403,870,576.79004,344.97736,538.4100341796875,306.5494079589844,615.1700439453125,383.40533447265625,0.872331976890564
1403,894,693.5924,313.6411,655.2705688476562,270.6767883300781,731.914306640625,356.6054382324219,0.6497442126274109
1403,895,729.5951,177.08456,688.8185424804688,137.11473083496094,770.3717041015625,217.05441284179688,0.5136367678642273
1404,894,687.75793,297.25864,648.982421875,257.9927062988281,726.5335083007812,336.5245666503906,0.5656167268753052
1404,895,737.43164,171.98708,697.0758056640625,132.44668579101562,777.7875366210938,211.5274658203125,0.5436094403266907
1405,894,681.9641,283.20215,643.4113159179688,244.39834594726562,720.5169677734375,322.0059814453125,0.7592794895172119
1405,895,744.7368,169.0352,706.2794189453125,129.7010040283203,783.1941528320312,208.36940002441406,0.7112873196601868
1406,894,678.57947,277.86807,639.7450561523438,239.8477020263672,717.4139404296875,315.888427734375,0.501525342464447
1406,895,750.8514,168.74753,712.6876220703125,129.85475158691406,789.01513671875,207.6403045654297,0.8830121159553528
1407,894,674.51825,275.65182,636.1309204101562,236.31468200683594,712.9055786132812,314.98895263671875,0.701011061668396
1407,895,754.0663,169.26312,716.7134399414062,129.3854217529297,791.419189453125,209.1408233642578,0.4286041259765625
1407,879,613.8816,551.3394,575.4867553710938,511.564697265625,652.2764892578125,591.1141357421875,0.9066259264945984
1408,895,757.9073,172.43556,719.695068359375,132.47903442382812,796.1195068359375,212.39208984375,0.7773211598396301
1408,879,616.89777,544.4604,579.7763671875,507.106689453125,654.0191650390625,581.8140869140625,0.781300961971283
1409,895,762.02856,179.30788,721.9042358398438,139.41575622558594,802.1529541015625,219.1999969482422,0.4465397298336029
1410,895,765.5149,189.35011,722.630126953125,149.1803741455078,808.3995971679688,229.5198516845703,0.38207563757896423
1411,895,764.64557,202.2858,723.46435546875,162.0969696044922,805.8267822265625,242.47463989257812,0.7891846895217896
1411,894,656.10724,245.63959,622.9475708007812,208.0564422607422,689.2669067382812,283.22271728515625,0.28588125109672546
1413,903,636.7086,362.56927,598.14013671875,322.40216064453125,675.277099609375,402.7364196777344,0.8042697310447693
1414,903,640.7179,336.60776,602.1012573242188,297.2253112792969,679.33447265625,375.9902038574219,0.8586605787277222
1415,903,645.00665,309.17633,605.9414672851562,269.44793701171875,684.0718383789062,348.9046936035156,0.7592403292655945
1416,903,650.02026,284.77036,611.6435546875,246.31399536132812,688.3970336914062,323.2267150878906,0.7970389723777771
1417,903,655.2029,266.08542,617.0380859375,228.48219299316406,693.36767578125,303.68865966796875,0.7320392727851868
1418,903,660.08606,249.99521,621.8687133789062,212.0631561279297,698.3034057617188,287.92724609375,0.5832551717758179
1418,908,572.2656,182.62302,532.91845703125,140.5213165283203,611.6128540039062,224.72471618652344,0.8107824921607971
1419,903,664.7687,242.53,625.7667846679688,203.4528350830078,703.7706298828125,281.607177734375,0.8526401519775391
1419,908,562.8272,176.00739,523.9120483398438,137.64260864257812,601.7423706054688,214.37217712402344,0.7845861315727234
1420,903,669.9767,232.02124,631.3840942382812,192.75015258789062,708.5692749023438,271.2923278808594,0.43333274126052856
1420,908,554.3142,172.66534,514.3770141601562,134.85641479492188,594.2513427734375,210.4742889404297,0.8293564319610596
1421,903,673.318,225.94379,633.2413330078125,187.29136657714844,713.3946533203125,264.59619140625,0.5153833031654358
1421,908,547.2699,172.64929,507.2858581542969,134.96116638183594,587.25390625,210.33740234375,0.7877072691917419
1421,847,727.69995,553.35144,688.3443603515625,512.9708862304688,767.0556030273438,593.7320556640625,0.9454605579376221
1422,903,679.3788,219.57709,639.0700073242188,180.96380615234375,719.6875610351562,258.19036865234375,0.7294744849205017
1422,908,544.2746,176.18558,503.5851745605469,138.14720153808594,584.9639892578125,214.22396850585938,0.7172162532806396
1422,847,720.80725,527.5437,683.865234375,488.152099609375,757.7492065429688,566.9352416992188,0.8800497651100159
1423,908,542.1775,182.43082,501.5321350097656,144.2095947265625,582.8228149414062,220.6520233154297,0.6746285557746887
1424,908,544.0869,192.51297,503.7027893066406,153.8124237060547,584.4710693359375,231.21351623535156,0.8615612983703613
1425,908,548.256,204.51729,509.3257141113281,165.7363739013672,587.1862182617188,243.29820251464844,0.923456609249115
1425,913,700.11475,414.15253,661.7135009765625,375.40484619140625,738.5160522460938,452.90020751953125,0.9209340810775757
1425,903,698.2454,197.89362,659.2599487304688,157.3334197998047,737.2308959960938,238.45379638671875,0.6854389905929565
1426,908,551.9018,226.33035,513.6749877929688,187.70834350585938,590.1286010742188,264.9523620605469,0.8684859871864319
1426,913,693.4208,389.11606,654.9918823242188,349.4169921875,731.8496704101562,428.81512451171875,0.834229052066803
1427,908,559.1701,251.64719,521.384765625,211.6641845703125,596.9554443359375,291.63018798828125,0.8977340459823608
1427,913,687.9021,360.6096,649.122802734375,323.9392395019531,726.6814575195312,397.2799377441406,0.5879956483840942
1428,908,565.8921,277.34183,528.60009765625,235.30978393554688,603.18408203125,319.3738708496094,0.7592232823371887
1428,913,680.3108,333.8675,641.2276000976562,294.5635681152344,719.39404296875,373.1714172363281,0.869469940662384
1429,908,572.54156,308.4018,533.8135375976562,265.10284423828125,611.2695922851562,351.7007751464844,0.8110939860343933
1429,913,670.5702,313.1568,633.8681640625,274.71783447265625,707.2722778320312,351.5957946777344,0.8808237910270691
1429,903,727.6754,173.06934,688.2396850585938,133.46847534179688,767.1111450195312,212.67018127441406,0.5725030899047852
1430,908,579.9661,346.11896,542.1651611328125,305.5770263671875,617.76708984375,386.6608581542969,0.8633454442024231
1430,913,665.09106,296.58148,627.862060546875,257.90447998046875,702.3200073242188,335.25848388671875,0.647200345993042
1431,908,586.7835,388.42523,549.4895629882812,350.46063232421875,624.0774536132812,426.3898620605469,0.7403405904769897
1431,913,657.7189,282.8861,619.2347412109375,244.5042724609375,696.2030639648438,321.2679443359375,0.8495227098464966
1432,908,591.4518,433.84802,556.2615356445312,397.17156982421875,626.6419677734375,470.52447509765625,0.7810443639755249
1432,913,654.5785,274.33063,619.1421508789062,236.1740264892578,690.0147705078125,312.48724365234375,0.5823071002960205
1433,913,647.1063,269.1472,609.2820434570312,230.37437438964844,684.9306640625,307.91998291015625,0.8719762563705444
1433,870,604.98145,495.2533,566.871337890625,458.1388854980469,643.0916137695312,532.3677368164062,0.6147251129150391
1433,903,751.3926,165.60397,712.4254150390625,126.00984954833984,790.3597412109375,205.19808959960938,0.7260087132453918
1434,913,639.0694,266.98532,601.5720825195312,227.11795043945312,676.5667114257812,306.8526916503906,0.8488033413887024
1434,903,755.57056,169.05707,715.8990478515625,129.2124786376953,795.2420654296875,208.9016571044922,0.45143556594848633
1434,879,612.4637,551.3908,576.5493774414062,513.955322265625,648.3779907226562,588.8262939453125,0.8351890444755554
1435,913,633.1894,266.71426,594.9257202148438,225.34205627441406,671.4530639648438,308.0864562988281,0.8792114853858948
1435,903,763.2552,176.73608,719.8263549804688,136.35203552246094,806.6840209960938,217.12013244628906,0.4885725975036621
1435,879,614.5458,544.26483,577.9500732421875,507.32208251953125,651.1414184570312,581.2075805664062,0.5822094678878784
1436,913,627.82556,262.3155,588.9307861328125,220.20448303222656,666.7203979492188,304.426513671875,0.6796204447746277
1436,903,766.5572,186.4838,722.1084594726562,146.34060668945312,811.0059204101562,226.62698364257812,0.5759074687957764
1436,870,616.6764,497.02145,578.1300048828125,464.2957763671875,655.2227172851562,529.7471313476562,0.8311375975608826
1437,913,622.1469,248.70825,586.1934204101562,211.8118438720703,658.1004028320312,285.6046447753906,0.6300855875015259
1437,903,764.9852,200.16318,723.5704956054688,159.8745880126953,806.39990234375,240.4517822265625,0.712123692035675
1440,917,624.91785,365.86765,585.5731201171875,325.7918395996094,664.2625122070312,405.9434509277344,0.7797449231147766
1440,913,589.45325,217.29063,551.2888793945312,179.065673828125,627.6176147460938,255.51559448242188,0.4840259850025177
1441,917,629.02856,338.38757,590.3919067382812,299.3790283203125,667.6651611328125,377.3961181640625,0.8509413599967957
1441,913,577.6146,216.53134,538.2430419921875,166.35377502441406,616.9862670898438,266.7088928222656,0.4430757462978363
1442,917,631.44104,309.7033,592.4561157226562,271.1943359375,670.426025390625,348.2122802734375,0.9121577739715576
1442,913,567.771,199.62547,528.0531005859375,156.39950561523438,607.4889526367188,242.8514404296875,0.3414124846458435
1443,917,633.8302,286.25082,595.97412109375,249.32374572753906,671.6862182617188,323.1778869628906,0.8737688064575195
1443,913,557.9574,186.89743,519.346923828125,147.456787109375,596.5678100585938,226.33807373046875,0.680404007434845
1444,917,636.55865,266.64838,598.9453125,229.3877410888672,674.1719970703125,303.90899658203125,0.8285902738571167
1444,913,548.7363,176.38994,509.30120849609375,137.5823516845703,588.1715087890625,215.19752502441406,0.779685378074646
1445,917,639.5991,252.88263,601.7744750976562,214.28355407714844,677.4237670898438,291.4817199707031,0.5052836537361145
1445,913,540.1021,169.49823,500.1246032714844,130.80174255371094,580.0796508789062,208.19473266601562,0.8121286034584045
1446,913,534.3272,166.16989,494.3459777832031,127.39781188964844,574.3084106445312,204.94195556640625,0.8768967390060425
1447,913,529.67896,165.03467,489.5809326171875,126.1779556274414,569.7769165039062,203.89137268066406,0.8046566843986511
1447,922,742.596,543.24677,703.9046630859375,507.8510437011719,781.287353515625,578.6424560546875,0.8651272058486938
1447,917,647.3232,234.54745,608.8047485351562,196.282470703125,685.8416137695312,272.81243896484375,0.7596732378005981
1448,913,526.38367,166.83922,486.0105895996094,128.2357940673828,566.7567138671875,205.44264221191406,0.8853705525398254
1448,922,734.31836,518.6498,696.43017578125,479.9985656738281,772.2066040039062,557.3009643554688,0.7580461502075195
1448,917,649.63837,227.65935,611.678955078125,189.49740600585938,687.5977783203125,265.8212890625,0.8106325268745422
1449,913,526.26184,172.29156,485.979736328125,133.7305908203125,566.5440063476562,210.85252380371094,0.784343421459198
1449,917,652.86914,222.42905,615.8737182617188,185.814453125,689.864501953125,259.04364013671875,0.6052901744842529
1450,913,528.4883,179.99881,488.2951354980469,141.71250915527344,568.681396484375,218.28512573242188,0.7601854205131531
1451,913,532.2489,190.89229,492.94793701171875,151.70689392089844,571.5498657226562,230.0776824951172,0.8760371208190918
1452,913,539.1702,211.14532,499.7208557128906,172.24232482910156,578.61962890625,250.04830932617188,0.8656145334243774
1453,913,546.8476,235.16008,507.8988037109375,196.26724243164062,585.79638671875,274.05291748046875,0.7655743360519409
1453,926,697.9105,364.37042,658.9286499023438,322.4979248046875,736.8924560546875,406.2428894042969,0.8165649771690369
1454,913,553.2677,260.5673,514.846435546875,220.36270141601562,591.6890258789062,300.7718811035156,0.8118433952331543
1454,926,691.9019,345.60626,653.0986328125,307.04132080078125,730.7052001953125,384.17120361328125,0.4485263526439667
1455,913,563.3781,287.6467,524.5511474609375,245.68374633789062,602.205078125,329.6096496582031,0.8497564792633057
1457,929,720.099,171.11815,680.2803344726562,130.7665252685547,759.9176635742188,211.4697723388672,0.6313508152961731
1457,926,670.7102,292.70673,634.2608642578125,253.85903930664062,707.1595458984375,331.554443359375,0.6460170745849609
1458,929,727.20264,168.91293,686.7481689453125,128.8367919921875,767.6571655273438,208.98907470703125,0.3215268552303314
1458,926,665.01984,281.83542,627.7005004882812,243.28221130371094,702.3391723632812,320.38861083984375,0.7297264337539673
1459,926,659.04395,276.33475,622.7659912109375,237.28587341308594,695.3219604492188,315.38360595703125,0.7979093790054321
1460,926,653.557,274.25797,617.3417358398438,234.65611267089844,689.772216796875,313.85980224609375,0.5932756662368774
1460,879,605.70416,520.73193,568.5260009765625,480.6026916503906,642.88232421875,560.8611450195312,0.933552086353302
1461,926,648.898,272.5092,611.4330444335938,230.39971923828125,686.3629760742188,314.61865234375,0.38136613368988037
1462,926,644.2695,267.50928,606.8988037109375,223.93490600585938,681.64013671875,311.08367919921875,0.49049830436706543
1462,879,616.00903,518.6457,578.150390625,479.9784851074219,653.8677368164062,557.3128662109375,0.8558043837547302
1463,926,635.6428,259.98282,597.8067016601562,215.7986297607422,673.4788818359375,304.1670227050781,0.5662214159965515
1465,935,628.2346,408.39938,588.101806640625,368.0931396484375,668.3674926757812,448.70562744140625,0.8491352796554565
1465,926,615.4553,236.51874,577.6798095703125,196.14825439453125,653.2308959960938,276.88922119140625,0.3937133550643921
1466,935,630.46765,376.35764,590.6371459960938,338.312255859375,670.298095703125,414.40301513671875,0.7073898315429688
1467,935,633.5895,342.39877,594.8273315429688,307.26153564453125,672.3516845703125,377.5360107421875,0.8682997226715088
1467,936,752.78577,276.17575,714.3204345703125,237.49803161621094,791.2510375976562,314.85345458984375,0.7440267205238342
1468,935,636.5608,314.234,597.251220703125,276.3243713378906,675.8704223632812,352.1436767578125,0.9139596819877625
1468,936,750.78784,304.20825,711.6154174804688,264.02716064453125,789.960205078125,344.38934326171875,0.5858372449874878
1469,935,640.32104,289.95874,600.8572998046875,251.3538818359375,679.7847290039062,328.5635986328125,0.809560239315033
1470,935,644.431,267.6046,604.4825439453125,227.541015625,684.3795776367188,307.6682434082031,0.8145395517349243
1470,926,559.0679,181.03937,522.710693359375,143.84388732910156,595.425048828125,218.23484802246094,0.8719890713691711
1471,935,648.3447,250.18582,608.974853515625,209.4000701904297,687.7145385742188,290.9715881347656,0.8334637880325317
1471,926,549.41113,172.87874,512.6390380859375,135.9528350830078,586.1832885742188,209.8046417236328,0.838630735874176
1472,935,651.6382,236.20453,612.3797607421875,196.0966033935547,690.8965454101562,276.3124694824219,0.6707976460456848
1472,926,540.98444,166.87253,503.5162658691406,129.6791229248047,578.45263671875,204.06593322753906,0.7979589700698853
1473,935,656.84753,226.00386,617.5225830078125,186.00094604492188,696.1725463867188,266.00677490234375,0.7272952198982239
